Texto,Precio_Kg,Precio_Lt
149 Puebla Xayacatlán de Bravo ,19.82,10.70
149 Puebla Xicotlán ,19.82,10.70
149 Puebla Zacapala ,19.82,10.70
150 Puebla Coronango ,19.34,10.44
150 Puebla Juan C. Bonilla ,19.34,10.44
150 Puebla Tlaltenango ,19.34,10.44
151 Puebla Huaquechula ,19.33,10.44
151 Puebla Tepeojuma ,19.33,10.44
151 Puebla Tepexco ,19.33,10.44
151 Puebla Tilapa ,19.33,10.44
151 Puebla Tlapanalá ,19.33,10.44
151 Puebla Xochiltepec ,19.33,10.44
152 Puebla Ahuacatlán ,19.11,10.32
152 Puebla Ahuazotepec ,19.11,10.32
152 Puebla Aquixtla ,19.11,10.32
152 Puebla Chiconcuautla ,19.11,10.32
152 Puebla Chignahuapan ,19.11,10.32
152 Puebla Huauchinango ,19.11,10.32
152 Puebla Jalpan ,19.11,10.32
152 Puebla Jopala ,19.11,10.32
152 Puebla Juan Galindo ,19.11,10.32
152 Puebla Naupan ,19.11,10.32
152 Puebla Tetela de Ocampo ,19.11,10.32
152 Puebla Tlaola ,19.11,10.32
152 Puebla Tlapacoya ,19.11,10.32
152 Puebla Xicotepec ,19.11,10.32
152 Puebla Zacatlán ,19.11,10.32
152 Puebla Zihuateutla ,19.11,10.32
153 Puebla Ahuatlán ,18.79,10.15
153 Puebla Atzala ,18.79,10.15
153 Puebla Chiautla ,18.79,10.15
153 Puebla Chietla ,18.79,10.15
153 Puebla Cohetzala ,18.79,10.15
153 Puebla Epatlán ,18.79,10.15
153 Puebla Huehuetlán el Chico ,18.79,10.15
153 Puebla Izúcar de Matamoros ,18.79,10.15
153 Puebla Jolalpan ,18.79,10.15
153 Puebla San Martín Totoltepec ,18.79,10.15
154 Puebla Amozoc ,19.38,10.47
154 Puebla Atlixco ,19.38,10.47
154 Puebla Atzitzihuacán ,19.38,10.47
154 Puebla Calpan ,19.38,10.47
154 Puebla Chiautzingo ,19.38,10.47
154 Puebla Cuautlancingo ,19.38,10.47
154 Puebla Domingo Arenas ,19.38,10.47
154 Puebla Huejotzingo ,19.38,10.47
154 Puebla Nealtican ,19.38,10.47
154 Puebla Ocoyucan ,19.38,10.47
154 Puebla Puebla ,19.38,10.47
154 Puebla San Andrés Cholula ,19.38,10.47
154 Puebla San Felipe Teotlalcingo ,19.38,10.47
154 Puebla San Gregorio Atzompa ,19.38,10.47
154 Puebla San Jerónimo Tecuanipan ,19.38,10.47
154 Puebla San Martín Texmelucan ,19.38,10.47
154 Puebla San Matías Tlalancaleca ,19.38,10.47
154 Puebla San Miguel Xoxtla ,19.38,10.47
154 Puebla San Nicolás de los Ranchos ,19.38,10.47
154 Puebla San Pedro Cholula ,19.38,10.47
154 Puebla San Salvador el Verde ,19.38,10.47
154 Puebla Santa Isabel Cholula ,19.38,10.47
154 Puebla Tianguismanalco ,19.38,10.47
154 Puebla Tlahuapan ,19.38,10.47
154 Puebla Tochimilco ,19.38,10.47
154 Tlaxcala Calpulalpan ,19.38,10.47
154 Tlaxcala Chiautempan ,19.38,10.47
154 Tlaxcala Ixtacuixtla de Mariano Matamoros ,19.38,10.47
154 Tlaxcala Natívitas ,19.38,10.47
154 Tlaxcala Panotla ,19.38,10.47
154 Tlaxcala San Pablo del Monte ,19.38,10.47
154 Tlaxcala Santa Ana Nopalucan ,19.38,10.47
154 Tlaxcala Tepetitla de Lardizábal ,19.38,10.47
154 Tlaxcala Tlaxcala ,19.38,10.47
155 Oaxaca Concepción Buenavista ,19.33,10.44
155 Oaxaca Cosoltepec ,19.33,10.44
155 Oaxaca San Francisco Teopan ,19.33,10.44
155 Oaxaca San Juan Bautista Suchitepec ,19.33,10.44
155 Oaxaca San Pedro y San Pablo Tequixtepec ,19.33,10.44
155 Oaxaca Santa Catarina Zapoquila ,19.33,10.44
155 Oaxaca Santiago Ihuitlán Plumas ,19.33,10.44
155 Oaxaca Tepelmeme Villa de Morelos ,19.33,10.44
155 Oaxaca Tlacotepec Plumas ,19.33,10.44
155 Oaxaca Villa de Santiago Chazumba ,19.33,10.44
155 Puebla Acajete ,19.33,10.44
155 Puebla Acatzingo ,19.33,10.44
155 Puebla Ajalpan ,19.33,10.44
155 Puebla Aljojuca ,19.33,10.44
155 Puebla Altepexi ,19.33,10.44
155 Puebla Atexcal ,19.33,10.44
155 Puebla Atoyatempan ,19.33,10.44
155 Puebla Atzitzintla ,19.33,10.44
155 Puebla Caltepec ,19.33,10.44
155 Puebla Cañada Morelos ,19.33,10.44
155 Puebla Chalchicomula de Sesma ,19.33,10.44
155 Puebla Chapulco ,19.33,10.44
155 Puebla Coxcatlán ,19.33,10.44
155 Puebla Coyomeapan ,19.33,10.44
155 Puebla Cuapiaxtla de Madero ,19.33,10.44
155 Puebla Cuautinchán ,19.33,10.44
155 Puebla Eloxochitlán ,19.33,10.44
155 Puebla Esperanza ,19.33,10.44
155 Puebla General Felipe Ángeles ,19.33,10.44
155 Puebla Guadalupe Victoria ,19.33,10.44
155 Puebla Huatlatlauca ,19.33,10.44
155 Puebla Huehuetlán el Grande ,19.33,10.44
155 Puebla Huitziltepec ,19.33,10.44
155 Puebla La Magdalena Tlatlauquitepec ,19.33,10.44
155 Puebla Lafragua ,19.33,10.44
155 Puebla Los Reyes de Juárez ,19.33,10.44
155 Puebla Mazapiltepec de Juárez ,19.33,10.44
155 Puebla Mixtla ,19.33,10.44
155 Puebla Molcaxac ,19.33,10.44
155 Puebla Nicolás Bravo ,19.33,10.44
155 Puebla Palmar de Bravo ,19.33,10.44
155 Puebla Quecholac ,19.33,10.44
155 Puebla San Antonio Cañada ,19.33,10.44
155 Puebla San Diego la Mesa Tochimiltzingo ,19.33,10.44
155 Puebla San Gabriel Chilac ,19.33,10.44
155 Puebla San José Miahuatlán ,19.33,10.44
155 Puebla San Juan Atenco ,19.33,10.44
155 Puebla San Juan Atzompa ,19.33,10.44
155 Puebla San Nicolás Buenos Aires ,19.33,10.44
155 Puebla San Salvador el Seco ,19.33,10.44
155 Puebla San Salvador Huixcolotla ,19.33,10.44
155 Puebla San Sebastián Tlacotepec ,19.33,10.44
155 Puebla Santiago Miahuatlán ,19.33,10.44
155 Puebla Santo Tomás Hueyotlipan ,19.33,10.44
155 Puebla Soltepec ,19.33,10.44
155 Puebla Tecali de Herrera ,19.33,10.44
155 Puebla Tecamachalco ,19.33,10.44
155 Puebla Tehuacán ,19.33,10.44
155 Puebla Teopantlán ,19.33,10.44
155 Puebla Tepanco de López ,19.33,10.44
155 Puebla Tepeaca ,19.33,10.44
155 Puebla Tepeyahualco de Cuauhtémoc ,19.33,10.44
155 Puebla Tlachichuca ,19.33,10.44
155 Puebla Tlacotepec de Benito Juárez ,19.33,10.44
155 Puebla Tlanepantla ,19.33,10.44
155 Puebla Tochtepec ,19.33,10.44
155 Puebla Tzicatlacoyan ,19.33,10.44
155 Puebla Vicente Guerrero ,19.33,10.44
155 Puebla Xochitlán Todos Santos ,19.33,10.44
155 Puebla Yehualtepec ,19.33,10.44
155 Puebla Zapotitlán ,19.33,10.44
155 Puebla Zinacatepec ,19.33,10.44
155 Puebla Zoquitlán ,19.33,10.44
156 Puebla Atempan ,19.41,10.48
156 Puebla Ayotoxco de Guerrero ,19.41,10.48
156 Puebla Chignautla ,19.41,10.48
156 Puebla Cuetzalan del Progreso ,19.41,10.48
156 Puebla Cuyoaco ,19.41,10.48
156 Puebla Hueyapan ,19.41,10.48
156 Puebla Libres ,19.41,10.48
156 Puebla Ocotepec ,19.41,10.48
156 Puebla Oriental ,19.41,10.48
156 Puebla Tenampulco ,19.41,10.48
156 Puebla Teteles de Ávila Castillo ,19.41,10.48
156 Puebla Teziutlán ,19.41,10.48
156 Puebla Tlatlauquitepec ,19.41,10.48
156 Puebla Xiutetelco ,19.41,10.48
156 Puebla Xochiapulco ,19.41,10.48
156 Puebla Yaonáhuac ,19.41,10.48
156 Puebla Zacapoaxtla ,19.41,10.48
156 Puebla Zaragoza ,19.41,10.48
156 Puebla Zautla ,19.41,10.48
157 Querétaro Landa de Matamoros ,19.58,10.57
158 Hidalgo Tecozautla ,19.37,10.46
158 Querétaro Amealco de Bonfil ,19.37,10.46
158 Querétaro Arroyo Seco ,19.37,10.46
158 Querétaro Cadereyta de Montes ,19.37,10.46
158 Querétaro Colón ,19.37,10.46
158 Querétaro Corregidora ,19.37,10.46
158 Querétaro El Marqués ,19.37,10.46
158 Querétaro Ezequiel Montes ,19.37,10.46
158 Querétaro Huimilpan ,19.37,10.46
158 Querétaro Jalpan de Serra ,19.37,10.46
158 Querétaro Pedro Escobedo ,19.37,10.46
158 Querétaro Peñamiller ,19.37,10.46
158 Querétaro Pinal de Amoles ,19.37,10.46
158 Querétaro Querétaro ,19.37,10.46
158 Querétaro San Joaquín ,19.37,10.46
158 Querétaro San Juan del Río ,19.37,10.46
158 Querétaro Tequisquiapan ,19.37,10.46
158 Querétaro Tolimán ,19.37,10.46
159 Quintana Roo Benito Juárez ,20.98,11.33
159 Quintana Roo Isla Mujeres ,20.98,11.33
159 Quintana Roo Puerto Morelos ,20.98,11.33
159 Quintana Roo Solidaridad ,20.98,11.33
159 Quintana Roo Tulum ,20.98,11.33
160 Quintana Roo Cozumel ,21.76,11.75
161 Quintana Roo Felipe Carrillo Puerto ,20.40,11.01
161 Quintana Roo José María Morelos ,20.40,11.01
162 Quintana Roo Othón P. Blanco ,19.27,10.41
162 Quintana Roo Bacalar ,20.70,11.18
163 San Luis Potosí Alaquines ,21.67,11.70
163 San Luis Potosí Cárdenas ,21.67,11.70
164 Hidalgo Atlapexco ,19.89,10.74
164 Hidalgo Calnali ,19.89,10.74
164 Hidalgo Huautla ,19.89,10.74
164 Hidalgo Huazalingo ,19.89,10.74
164 Hidalgo Huejutla de Reyes ,19.89,10.74
164 Hidalgo Jaltocán ,19.89,10.74
164 Hidalgo San Felipe Orizatlán ,19.89,10.74
164 Hidalgo Tlanchinol ,19.89,10.74
164 Hidalgo Xochiatipan ,19.89,10.74
164 Hidalgo Yahualica ,19.89,10.74
164 San Luis Potosí Aquismón ,19.89,10.74
164 San Luis Potosí Axtla de Terrazas ,19.89,10.74
164 San Luis Potosí Ciudad del Maíz ,19.89,10.74
164 San Luis Potosí Ciudad Valles ,19.89,10.74
164 San Luis Potosí Coxcatlán ,19.89,10.74
164 San Luis Potosí El Naranjo ,19.89,10.74
164 San Luis Potosí Huehuetlán ,19.89,10.74
164 San Luis Potosí Matlapa ,19.89,10.74
164 San Luis Potosí San Antonio ,19.89,10.74
164 San Luis Potosí San Martín Chalchicuautla ,19.89,10.74
164 San Luis Potosí San Vicente Tancuayalab ,19.89,10.74
164 San Luis Potosí Tamasopo ,19.89,10.74
164 San Luis Potosí Tampacán ,19.89,10.74
164 San Luis Potosí Tampamolón Corona ,19.89,10.74
164 San Luis Potosí Tamuín ,19.89,10.74
164 San Luis Potosí Tancanhuitz ,19.89,10.74
164 San Luis Potosí Tanlajás ,19.89,10.74
164 San Luis Potosí Tanquián de Escobedo ,19.89,10.74
164 San Luis Potosí Xilitla ,19.89,10.74
164 Veracruz de Ignacio de la Llave Cerro Azul ,19.89,10.74
164 Veracruz de Ignacio de la Llave Chalma ,19.89,10.74
164 Veracruz de Ignacio de la Llave Chiconamel ,19.89,10.74
164 Veracruz de Ignacio de la Llave Chinampa de Gorostiza ,19.89,10.74
164 Veracruz de Ignacio de la Llave Chontla ,19.89,10.74
164 Veracruz de Ignacio de la Llave Citlaltépetl ,19.89,10.74
164 Veracruz de Ignacio de la Llave El Higo ,19.89,10.74
164 Veracruz de Ignacio de la Llave Ixcatepec ,19.89,10.74
164 Veracruz de Ignacio de la Llave Ozuluama de Mascareñas ,19.89,10.74
164 Veracruz de Ignacio de la Llave Pánuco ,19.89,10.74
164 Veracruz de Ignacio de la Llave Platón Sánchez ,19.89,10.74
164 Veracruz de Ignacio de la Llave Tamalín ,19.89,10.74
164 Veracruz de Ignacio de la Llave Tancoco ,19.89,10.74
164 Veracruz de Ignacio de la Llave Tantima ,19.89,10.74
164 Veracruz de Ignacio de la Llave Tempoal ,19.89,10.74
164 Veracruz de Ignacio de la Llave Tepetzintla ,19.89,10.74
165 San Luis Potosí Ebano ,19.56,10.56
166 San Luis Potosí Catorce ,20.99,11.33
166 San Luis Potosí Cedral ,20.99,11.33
166 San Luis Potosí Charcas ,20.99,11.33
166 San Luis Potosí Matehuala ,20.99,11.33
166 San Luis Potosí Santo Domingo ,20.99,11.33
166 San Luis Potosí Vanegas ,20.99,11.33
166 San Luis Potosí Venado ,20.99,11.33
166 San Luis Potosí Villa de Guadalupe ,20.99,11.33
166 San Luis Potosí Villa de la Paz ,20.99,11.33
166 Zacatecas El Salvador ,20.99,11.33
167 San Luis Potosí Cerritos ,19.93,10.76
167 San Luis Potosí Ciudad Fernández ,19.93,10.76
167 San Luis Potosí Guadalcázar ,19.93,10.76
167 San Luis Potosí Lagunillas ,19.93,10.76
167 San Luis Potosí Rayón ,19.93,10.76
167 San Luis Potosí Rioverde ,19.93,10.76
167 San Luis Potosí San Ciro de Acosta ,19.93,10.76
167 San Luis Potosí San Nicolás Tolentino ,19.93,10.76
167 San Luis Potosí Santa Catarina ,19.93,10.76
167 San Luis Potosí Villa Juárez ,19.93,10.76
167 San Luis Potosí Zaragoza ,19.93,10.76
168 San Luis Potosí Ahualulco del Sonido 13 ,21.08,11.38
168 San Luis Potosí Armadillo de los Infante ,21.08,11.38
168 San Luis Potosí Cerro de San Pedro ,21.08,11.38
168 San Luis Potosí Mexquitic de Carmona ,21.08,11.38
168 San Luis Potosí Moctezuma ,21.08,11.38
168 San Luis Potosí Salinas ,21.08,11.38
168 San Luis Potosí San Luis Potosí ,21.08,11.38
168 San Luis Potosí Santa María del Río ,21.08,11.38
168 San Luis Potosí Soledad de Graciano Sánchez ,21.08,11.38
168 San Luis Potosí Tierra Nueva ,21.08,11.38
168 San Luis Potosí Villa de Arista ,21.08,11.38
168 San Luis Potosí Villa de Arriaga ,21.08,11.38
168 San Luis Potosí Villa de Reyes ,21.08,11.38
168 San Luis Potosí Villa Hidalgo ,21.08,11.38
169 Hidalgo Chapulhuacán ,19.75,10.66
169 Hidalgo Pisaflores ,19.75,10.66
169 Hidalgo Tepehuacán de Guerrero ,19.75,10.66
169 San Luis Potosí Tamazunchale ,19.75,10.66
170 Sinaloa Ahome ,21.33,11.52
170 Sinaloa Choix ,21.33,11.52
170 Sinaloa El Fuerte ,21.33,11.52
171 Sinaloa Badiraguato ,21.16,11.43
171 Sinaloa Culiacán ,21.16,11.43
171 Sinaloa Guasave ,21.16,11.43
171 Sinaloa Navolato ,21.16,11.43
171 Sinaloa Sinaloa ,21.16,11.43
172 Durango Tamazula ,23.31,12.59
172 Sinaloa Cosalá ,23.31,12.59
172 Sinaloa Elota ,23.31,12.59
172 Sinaloa San Ignacio ,23.31,12.59
173 Sinaloa Concordia ,20.59,11.12
173 Sinaloa Escuinapa ,20.59,11.12
173 Sinaloa Mazatlán ,20.59,11.12
173 Sinaloa Rosario ,20.59,11.12
174 Sinaloa Angostura ,22.85,12.34
174 Sinaloa Mocorito ,22.85,12.34
174 Sinaloa Salvador Alvarado ,22.85,12.34
175 Sonora Agua Prieta ,18.73,10.11
175 Sonora Naco ,18.73,10.11
175 Sonora Arizpe ,20.12,10.86
175 Sonora Bacerac ,20.12,10.86
175 Sonora Bacoachi ,20.12,10.86
175 Sonora Bavispe ,20.12,10.86
175 Sonora Cumpas ,20.12,10.86
175 Sonora Fronteras ,20.12,10.86
175 Sonora Huachinera ,20.12,10.86
175 Sonora Nacozari de García ,20.12,10.86
175 Sonora Villa Hidalgo ,20.12,10.86
176 Sonora Álamos ,20.26,10.94
177 Sonora Altar ,19.36,10.46
177 Sonora Caborca ,19.36,10.46
177 Sonora Oquitoa ,20.80,11.23
177 Sonora Pitiquito ,20.80,11.23
178 Sonora Bácum ,20.71,11.18
178 Sonora Benito Juárez ,20.71,11.18
178 Sonora Cajeme ,20.71,11.18
178 Sonora Etchojoa ,20.71,11.18
178 Sonora Huatabampo ,20.71,11.18
178 Sonora Navojoa ,20.71,11.18
178 Sonora Ónavas ,20.71,11.18
178 Sonora Quiriego ,20.71,11.18
178 Sonora Rosario ,20.71,11.18
178 Sonora San Ignacio Río Muerto ,20.71,11.18
178 Sonora Suaqui Grande ,20.71,11.18
178 Sonora Yécora ,20.71,11.18
179 Sonora Cananea ,18.71,10.11
180 Sonora Empalme ,20.72,11.19
180 Sonora Guaymas ,20.72,11.19
181 Sonora Aconchi ,20.29,10.95
181 Sonora Arivechi ,20.29,10.95
181 Sonora Bacanora ,20.29,10.95
181 Sonora Banámichi ,20.29,10.95
181 Sonora Baviácora ,20.29,10.95
181 Sonora Carbó ,20.29,10.95
181 Sonora Divisaderos ,20.29,10.95
181 Sonora Granados ,20.29,10.95
181 Sonora Hermosillo ,20.29,10.95
181 Sonora Huásabas ,20.29,10.95
181 Sonora Huépac ,20.29,10.95
181 Sonora La Colorada ,20.29,10.95
181 Sonora Mazatán ,20.29,10.95
181 Sonora Moctezuma ,20.29,10.95
181 Sonora Rayón ,20.29,10.95
181 Sonora Sahuaripa ,20.29,10.95
181 Sonora San Felipe de Jesús ,20.29,10.95
181 Sonora San Javier ,20.29,10.95
181 Sonora San Miguel de Horcasitas ,20.29,10.95
181 Sonora San Pedro de la Cueva ,20.29,10.95
181 Sonora Soyopa ,20.29,10.95
181 Sonora Tepache ,20.29,10.95
181 Sonora Ures ,20.29,10.95
181 Sonora Villa Pesqueira ,20.29,10.95
182 Sonora Atil ,20.15,10.88
182 Sonora Benjamín Hill ,20.15,10.88
182 Sonora Cucurpe ,20.15,10.88
182 Sonora Imuris ,20.15,10.88
182 Sonora Magdalena ,20.15,10.88
182 Sonora Opodepe ,20.15,10.88
182 Sonora Santa Ana ,20.15,10.88
182 Sonora Trincheras ,20.15,10.88
182 Sonora Tubutama ,20.15,10.88
182 Sonora Nogales ,18.76,10.13
182 Sonora Santa Cruz ,18.76,10.13
182 Sonora Sáric ,18.76,10.13
183 Sonora General Plutarco Elías Calles ,20.34,10.98
183 Sonora Puerto Peñasco ,20.34,10.98
184 Sonora San Luis Río Colorado ,20.15,10.88
185 Campeche Escárcega ,19.75,10.66
185 Campeche Palizada ,19.75,10.66
185 Chiapas Amatán ,19.75,10.66
185 Chiapas Catazajá ,19.75,10.66
185 Chiapas Chapultenango ,19.75,10.66
185 Chiapas Coapilla ,19.75,10.66
185 Chiapas Ixhuatán ,19.75,10.66
185 Chiapas Ixtacomitán ,19.75,10.66
185 Chiapas Ixtapangajoya ,19.75,10.66
185 Chiapas Jitotol ,19.75,10.66
185 Chiapas Juárez ,19.75,10.66
185 Chiapas La Libertad ,19.75,10.66
185 Chiapas Ocotepec ,19.75,10.66
185 Chiapas Ostuacán ,19.75,10.66
185 Chiapas Pantepec ,19.75,10.66
185 Chiapas Pichucalco ,19.75,10.66
185 Chiapas Pueblo Nuevo Solistahuacán ,19.75,10.66
185 Chiapas Rayón ,19.75,10.66
185 Chiapas Reforma ,19.75,10.66
185 Chiapas Rincón Chamula San Pedro ,19.75,10.66
185 Chiapas Salto de Agua ,19.75,10.66
185 Chiapas Solosuchiapa ,19.75,10.66
185 Chiapas Sunuapa ,19.75,10.66
185 Chiapas Tapalapa ,19.75,10.66
185 Chiapas Tapilula ,19.75,10.66
185 Tabasco Cárdenas ,19.75,10.66
185 Tabasco Centla ,19.75,10.66
185 Tabasco Centro ,19.75,10.66
185 Tabasco Comalcalco ,19.75,10.66
185 Tabasco Cunduacán ,19.75,10.66
185 Tabasco Emiliano Zapata ,19.75,10.66
185 Tabasco Huimanguillo ,19.75,10.66
185 Tabasco Jalapa ,19.75,10.66
185 Tabasco Jalpa de Méndez ,19.75,10.66
185 Tabasco Jonuta ,19.75,10.66
185 Tabasco Macuspana ,19.75,10.66
185 Tabasco Nacajuca ,19.75,10.66
185 Tabasco Paraíso ,19.75,10.66
185 Tabasco Tacotalpa ,19.75,10.66
185 Tabasco Teapa ,19.75,10.66
185 Campeche Calakmul ,18.39,9.93
185 Campeche Candelaria ,18.39,9.93
185 Chiapas Palenque ,18.39,9.93
185 Tabasco Balancán ,18.39,9.93
185 Tabasco Tenosique ,18.39,9.93
186 Tamaulipas Abasolo ,19.34,10.45
186 Tamaulipas Jiménez ,19.34,10.45
187 Tamaulipas Ciudad Madero ,19.95,10.77
187 Veracruz de Ignacio de la Llave Pueblo Viejo ,19.95,10.77
187 Veracruz de Ignacio de la Llave Tampico Alto ,19.95,10.77
188 Tamaulipas Antiguo Morelos ,19.85,10.72
188 Tamaulipas El Mante ,19.85,10.72
188 Tamaulipas Gómez Farías ,19.85,10.72
188 Tamaulipas Llera ,19.85,10.72
188 Tamaulipas Nuevo Morelos ,19.85,10.72
188 Tamaulipas Xicoténcatl ,19.85,10.72
189 Tamaulipas Aldama ,19.69,10.63
189 Tamaulipas González ,19.69,10.63
190 Tamaulipas Guerrero ,18.70,10.10
190 Tamaulipas Mier ,18.70,10.10
190 Tamaulipas Miguel Alemán ,18.70,10.10
191 Nuevo León Anáhuac ,18.85,10.18
191 Tamaulipas Nuevo Laredo ,18.85,10.18
192 Tamaulipas Camargo ,18.70,10.10
192 Tamaulipas Gustavo Díaz Ordaz ,18.70,10.10
192 Tamaulipas Matamoros ,18.70,10.10
192 Tamaulipas Reynosa ,18.70,10.10
192 Tamaulipas Río Bravo ,18.70,10.10
192 Tamaulipas Valle Hermoso ,18.70,10.10
193 Tamaulipas Cruillas ,19.60,10.58
193 Tamaulipas Méndez ,19.60,10.58
193 Tamaulipas San Fernando ,19.60,10.58
193 Tamaulipas San Nicolás ,19.60,10.58
194 Tamaulipas Altamira ,19.96,10.78
194 Tamaulipas Tampico ,19.96,10.78
195 Tamaulipas Bustamante ,20.83,11.25
195 Tamaulipas Jaumave ,20.83,11.25
195 Tamaulipas Miquihuana ,20.83,11.25
195 Tamaulipas Ocampo ,20.83,11.25
195 Tamaulipas Palmillas ,20.83,11.25
195 Tamaulipas Tula ,20.83,11.25
196 Tamaulipas Casas ,19.79,10.68
196 Tamaulipas Güémez ,19.79,10.68
196 Tamaulipas Hidalgo ,19.79,10.68
196 Tamaulipas Mainero ,19.79,10.68
196 Tamaulipas Padilla ,19.79,10.68
196 Tamaulipas San Carlos ,19.79,10.68
196 Tamaulipas Soto la Marina ,19.79,10.68
196 Tamaulipas Victoria ,19.79,10.68
196 Tamaulipas Villagrán ,19.79,10.68
197 Puebla Ixtacamaxtitlán ,18.96,10.24
197 Puebla Nopalucan ,18.96,10.24
197 Puebla Rafael Lara Grajales ,18.96,10.24
197 Puebla San José Chiapa ,18.96,10.24
197 Puebla Tepatlaxco de Hidalgo ,18.96,10.24
197 Tlaxcala Acuamanala de Miguel Hidalgo ,18.96,10.24
197 Tlaxcala Amaxac de Guerrero ,18.96,10.24
197 Tlaxcala Apetatitlán de Antonio Carvajal ,18.96,10.24
197 Tlaxcala Apizaco ,18.96,10.24
197 Tlaxcala Atlangatepec ,18.96,10.24
197 Tlaxcala Atltzayanca ,18.96,10.24
197 Tlaxcala Contla de Juan Cuamatzi ,18.96,10.24
197 Tlaxcala Cuapiaxtla ,18.96,10.24
197 Tlaxcala Cuaxomulco ,18.96,10.24
197 Tlaxcala El Carmen Tequexquitla ,18.96,10.24
197 Tlaxcala Emiliano Zapata ,18.96,10.24
197 Tlaxcala Huamantla ,18.96,10.24
197 Tlaxcala Hueyotlipan ,18.96,10.24
197 Tlaxcala Ixtenco ,18.96,10.24
197 Tlaxcala La Magdalena Tlaltelulco ,18.96,10.24
197 Tlaxcala Lázaro Cárdenas ,18.96,10.24
197 Tlaxcala Mazatecochco de José María Morelos ,18.96,10.24
197 Tlaxcala Muñoz de Domingo Arenas ,18.96,10.24
197 Tlaxcala Papalotla de Xicohténcatl ,18.96,10.24
197 Tlaxcala San Damián Texóloc ,18.96,10.24
197 Tlaxcala San Francisco Tetlanohcan ,18.96,10.24
197 Tlaxcala San Jerónimo Zacualpan ,18.96,10.24
197 Tlaxcala San José Teacalco ,18.96,10.24
197 Tlaxcala San Juan Huactzinco ,18.96,10.24
197 Tlaxcala San Lorenzo Axocomanitla ,18.96,10.24
197 Tlaxcala San Lucas Tecopilco ,18.96,10.24
197 Tlaxcala Santa Apolonia Teacalco ,18.96,10.24
197 Tlaxcala Santa Catarina Ayometla ,18.96,10.24
197 Tlaxcala Santa Cruz Quilehtla ,18.96,10.24
197 Tlaxcala Santa Cruz Tlaxcala ,18.96,10.24
197 Tlaxcala Santa Isabel Xiloxoxtla ,18.96,10.24
197 Tlaxcala Tenancingo ,18.96,10.24
197 Tlaxcala Teolocholco ,18.96,10.24
197 Tlaxcala Tepeyanco ,18.96,10.24
197 Tlaxcala Terrenate ,18.96,10.24
197 Tlaxcala Tetla de la Solidaridad ,18.96,10.24
197 Tlaxcala Tetlatlahuca ,18.96,10.24
197 Tlaxcala Tlaxco ,18.96,10.24
197 Tlaxcala Tocatlán ,18.96,10.24
197 Tlaxcala Totolac ,18.96,10.24
197 Tlaxcala Tzompantepec ,18.96,10.24
197 Tlaxcala Xaloztoc ,18.96,10.24
197 Tlaxcala Xaltocan ,18.96,10.24
197 Tlaxcala Xicohtzinco ,18.96,10.24
197 Tlaxcala Yauhquemehcan ,18.96,10.24
197 Tlaxcala Zacatelco ,18.96,10.24
198 Veracruz de Ignacio de la Llave Acayucan ,19.60,10.58
198 Veracruz de Ignacio de la Llave Jesús Carranza ,19.60,10.58
198 Veracruz de Ignacio de la Llave San Juan Evangelista ,19.60,10.58
198 Veracruz de Ignacio de la Llave Sayula de Alemán ,19.60,10.58
199 Veracruz de Ignacio de la Llave Agua Dulce ,19.53,10.55
199 Veracruz de Ignacio de la Llave Chinameca ,19.53,10.55
199 Veracruz de Ignacio de la Llave Coatzacoalcos ,19.53,10.55
199 Veracruz de Ignacio de la Llave Cosoleacaque ,19.53,10.55
199 Veracruz de Ignacio de la Llave Hidalgotitlán ,19.53,10.55
199 Veracruz de Ignacio de la Llave Ixhuatlán del Sureste ,19.53,10.55
199 Veracruz de Ignacio de la Llave Jáltipan ,19.53,10.55
199 Veracruz de Ignacio de la Llave Las Choapas ,19.53,10.55
199 Veracruz de Ignacio de la Llave Minatitlán ,19.53,10.55
199 Veracruz de Ignacio de la Llave Moloacán ,19.53,10.55
199 Veracruz de Ignacio de la Llave Nanchital de Lázaro Cárdenas del Río ,19.53,10.55
199 Veracruz de Ignacio de la Llave Oteapan ,19.53,10.55
199 Veracruz de Ignacio de la Llave Pajapan ,19.53,10.55
199 Veracruz de Ignacio de la Llave Tatahuicapan de Juárez ,19.53,10.55
199 Veracruz de Ignacio de la Llave Texistepec ,19.53,10.55
199 Veracruz de Ignacio de la Llave Zaragoza ,19.53,10.55
200 Oaxaca Cosolapa ,19.51,10.54
200 Puebla Chichiquila ,19.51,10.54
200 Puebla Chilchotla ,19.51,10.54
200 Puebla Quimixtlán ,19.51,10.54
200 Veracruz de Ignacio de la Llave Acultzingo ,19.51,10.54
200 Veracruz de Ignacio de la Llave Alpatláhuac ,19.51,10.54
200 Veracruz de Ignacio de la Llave Amatlán de los Reyes ,19.51,10.54
200 Veracruz de Ignacio de la Llave Aquila ,19.51,10.54
200 Veracruz de Ignacio de la Llave Astacinga ,19.51,10.54
200 Veracruz de Ignacio de la Llave Atlahuilco ,19.51,10.54
200 Veracruz de Ignacio de la Llave Atoyac ,19.51,10.54
200 Veracruz de Ignacio de la Llave Atzacan ,19.51,10.54
200 Veracruz de Ignacio de la Llave Calcahualco ,19.51,10.54
200 Veracruz de Ignacio de la Llave Camarón de Tejeda ,19.51,10.54
200 Veracruz de Ignacio de la Llave Camerino Z. Mendoza ,19.51,10.54
